date,trade_type,instrument_type,contract,quantity,price,multiplier,notional,transaction_cost,reason
2024-06-18,hedge_rebalance,futures,IM2407,-1.0,5180.6,200.0,1036120.0000000001,0.0,delta_rebalance
2024-06-24,hedge_rebalance,futures,IM2407,-1.0,4834.0,200.0,966800.0,0.0,delta_rebalance
2024-06-26,hedge_rebalance,futures,IM2407,1.0,4954.4,200.0,990879.9999999999,0.0,delta_rebalance
2024-06-27,hedge_rebalance,futures,IM2407,-1.0,4835.0,200.0,967000.0,0.0,delta_rebalance
2024-07-01,hedge_rebalance,futures,IM2407,1.0,4893.2,200.0,978640.0,0.0,delta_rebalance
2024-07-03,hedge_rebalance,futures,IM2407,-1.0,4832.2,200.0,966440.0,0.0,delta_rebalance
2024-07-15,roll_close,futures,IM2407,-5.0,4808.8,200.0,4808800.0,0.0,futures_roll
2024-07-15,roll_open,futures,IM2408,5.0,4765.8,200.0,4765800.0,0.0,futures_roll
2024-07-24,hedge_rebalance,futures,IM2408,-1.0,4570.2,200.0,914040.0,0.0,delta_rebalance
2024-07-26,hedge_rebalance,futures,IM2408,1.0,4664.6,200.0,932920.0000000001,0.0,delta_rebalance
2024-07-31,hedge_rebalance,futures,IM2408,1.0,4895.0,200.0,979000.0,0.0,delta_rebalance
2024-08-02,hedge_rebalance,futures,IM2408,-1.0,4792.8,200.0,958560.0,0.0,delta_rebalance
2024-08-12,roll_close,futures,IM2408,-5.0,4678.4,200.0,4678400.0,0.0,futures_roll
2024-08-12,roll_open,futures,IM2409,5.0,4624.2,200.0,4624200.0,0.0,futures_roll
2024-08-20,hedge_rebalance,futures,IM2409,-1.0,4537.0,200.0,907400.0,0.0,delta_rebalance
2024-08-30,hedge_rebalance,futures,IM2409,1.0,4621.0,200.0,924200.0,0.0,delta_rebalance
2024-09-02,hedge_rebalance,futures,IM2409,-1.0,4515.6,200.0,903120.0000000001,0.0,delta_rebalance
2024-09-18,roll_close,futures,IM2409,-4.0,4405.0,200.0,3524000.0,0.0,futures_roll
2024-09-18,roll_open,futures,IM2410,4.0,4365.6,200.0,3492480.0000000005,0.0,futures_roll
2024-09-24,hedge_rebalance,futures,IM2410,1.0,4653.2,200.0,930640.0,0.0,delta_rebalance
2024-09-26,hedge_rebalance,futures,IM2410,1.0,4937.4,200.0,987479.9999999999,0.0,delta_rebalance
2024-09-27,hedge_rebalance,futures,IM2410,1.0,5362.2,200.0,1072440.0,0.0,delta_rebalance
2024-09-30,hedge_rebalance,futures,IM2410,2.0,5813.4,200.0,2325360.0,0.0,delta_rebalance
2024-10-08,hedge_rebalance,futures,IM2410,1.0,6219.8,200.0,1243960.0,0.0,delta_rebalance
2024-10-09,hedge_rebalance,futures,IM2410,-2.0,5749.8,200.0,2299920.0,0.0,delta_rebalance
2024-10-14,roll_close,futures,IM2410,-8.0,5613.0,200.0,8980800.0,0.0,futures_roll
2024-10-14,roll_open,futures,IM2411,8.0,5597.8,200.0,8956480.0,0.0,futures_roll
2024-10-14,hedge_rebalance,futures,IM2411,1.0,5597.8,200.0,1119560.0,0.0,delta_rebalance
2024-10-15,hedge_rebalance,futures,IM2411,-1.0,5452.0,200.0,1090400.0,0.0,delta_rebalance
2024-10-18,hedge_rebalance,futures,IM2411,1.0,5732.8,200.0,1146560.0,0.0,delta_rebalance
2024-10-22,hedge_rebalance,futures,IM2411,1.0,5873.8,200.0,1174760.0,0.0,delta_rebalance
2024-10-24,hedge_rebalance,futures,IM2411,-1.0,5859.0,200.0,1171800.0,0.0,delta_rebalance
2024-10-25,hedge_rebalance,futures,IM2411,1.0,5996.0,200.0,1199200.0,0.0,delta_rebalance
2024-11-06,hedge_rebalance,futures,IM2411,1.0,6293.8,200.0,1258760.0,0.0,delta_rebalance
2024-11-11,roll_close,futures,IM2411,-11.0,6525.6,200.0,14356320.000000002,0.0,futures_roll
2024-11-11,roll_open,futures,IM2412,11.0,6490.4,200.0,14278879.999999998,0.0,futures_roll
2024-11-15,hedge_rebalance,futures,IM2412,-1.0,6103.0,200.0,1220600.0,0.0,delta_rebalance
2024-11-20,hedge_rebalance,futures,IM2412,1.0,6190.8,200.0,1238160.0,0.0,delta_rebalance
2024-11-22,hedge_rebalance,futures,IM2412,-1.0,5951.2,200.0,1190240.0,0.0,delta_rebalance
2024-11-28,hedge_rebalance,futures,IM2412,1.0,6036.8,200.0,1207360.0,0.0,delta_rebalance
2024-12-12,hedge_rebalance,futures,IM2412,1.0,6477.8,200.0,1295560.0,0.0,delta_rebalance
2024-12-13,hedge_rebalance,futures,IM2412,-1.0,6359.0,200.0,1271800.0,0.0,delta_rebalance
2024-12-16,roll_close,futures,IM2412,-11.0,6263.4,200.0,13779479.999999998,0.0,futures_roll
2024-12-16,roll_open,futures,IM2501,11.0,6227.0,200.0,13699400.0,0.0,futures_roll
2024-12-31,hedge_rebalance,futures,IM2501,-1.0,5926.4,200.0,1185280.0,0.0,delta_rebalance
2025-01-03,hedge_rebalance,futures,IM2501,-1.0,5625.0,200.0,1125000.0,0.0,delta_rebalance
2025-01-07,hedge_rebalance,futures,IM2501,1.0,5672.8,200.0,1134560.0,0.0,delta_rebalance
2025-01-08,hedge_rebalance,futures,IM2501,-1.0,5639.6,200.0,1127920.0,0.0,delta_rebalance
2025-01-13,roll_close,futures,IM2501,-9.0,5557.6,200.0,10003680.0,0.0,futures_roll
2025-01-13,roll_open,futures,IM2502,9.0,5516.0,200.0,9928800.0,0.0,futures_roll
2025-01-14,hedge_rebalance,futures,IM2502,1.0,5784.0,200.0,1156800.0,0.0,delta_rebalance
2025-01-21,hedge_rebalance,futures,IM2502,1.0,5881.6,200.0,1176320.0,0.0,delta_rebalance
2025-01-22,hedge_rebalance,futures,IM2502,-1.0,5843.0,200.0,1168600.0,0.0,delta_rebalance
2025-01-24,hedge_rebalance,futures,IM2502,1.0,5945.0,200.0,1189000.0,0.0,delta_rebalance
2025-01-27,hedge_rebalance,futures,IM2502,-1.0,5825.8,200.0,1165160.0,0.0,delta_rebalance
2025-02-06,hedge_rebalance,futures,IM2502,1.0,6024.0,200.0,1204800.0,0.0,delta_rebalance
2025-02-07,hedge_rebalance,futures,IM2502,1.0,6127.8,200.0,1225560.0,0.0,delta_rebalance
2025-02-17,roll_close,futures,IM2502,-12.0,6262.8,200.0,15030720.000000002,0.0,futures_roll
2025-02-17,roll_open,futures,IM2503,12.0,6219.2,200.0,14926079.999999998,0.0,futures_roll
2025-02-21,hedge_rebalance,futures,IM2503,1.0,6399.0,200.0,1279800.0,0.0,delta_rebalance
2025-02-25,hedge_rebalance,futures,IM2503,-1.0,6355.4,200.0,1271080.0,0.0,delta_rebalance
2025-02-26,hedge_rebalance,futures,IM2503,1.0,6420.8,200.0,1284160.0,0.0,delta_rebalance
2025-02-27,hedge_rebalance,futures,IM2503,-1.0,6415.0,200.0,1283000.0,0.0,delta_rebalance
2025-03-04,hedge_rebalance,futures,IM2503,1.0,6279.2,200.0,1255840.0,0.0,delta_rebalance
2025-03-14,hedge_rebalance,futures,IM2503,1.0,6562.8,200.0,1312560.0,0.0,delta_rebalance
2025-03-17,roll_close,futures,IM2503,-14.0,6543.4,200.0,18321520.0,0.0,futures_roll
2025-03-17,roll_open,futures,IM2504,14.0,6471.6,200.0,18120480.0,0.0,futures_roll
2025-03-21,hedge_rebalance,futures,IM2504,-1.0,6318.2,200.0,1263640.0,0.0,delta_rebalance
2025-03-31,hedge_rebalance,futures,IM2504,1.0,6184.0,200.0,1236800.0,0.0,delta_rebalance
2025-04-01,hedge_rebalance,futures,IM2504,-1.0,6204.0,200.0,1240800.0,0.0,delta_rebalance
2025-04-07,hedge_rebalance,futures,IM2504,-4.0,5554.0,200.0,4443200.0,0.0,delta_rebalance
2025-04-09,hedge_rebalance,futures,IM2504,1.0,5594.2,200.0,1118840.0,0.0,delta_rebalance
2025-04-10,hedge_rebalance,futures,IM2504,1.0,5744.8,200.0,1148960.0,0.0,delta_rebalance
2025-04-14,roll_close,futures,IM2504,-11.0,5879.8,200.0,12935560.0,0.0,futures_roll
2025-04-14,roll_open,futures,IM2505,11.0,5794.0,200.0,12746800.0,0.0,futures_roll
2025-04-14,hedge_rebalance,futures,IM2505,1.0,5794.0,200.0,1158800.0,0.0,delta_rebalance
2025-04-16,hedge_rebalance,futures,IM2505,-1.0,5713.8,200.0,1142760.0,0.0,delta_rebalance
2025-04-21,hedge_rebalance,futures,IM2505,1.0,5867.4,200.0,1173480.0,0.0,delta_rebalance
2025-04-28,hedge_rebalance,futures,IM2505,-1.0,5828.2,200.0,1165640.0,0.0,delta_rebalance
2025-04-29,hedge_rebalance,futures,IM2505,1.0,5868.0,200.0,1173600.0,0.0,delta_rebalance
2025-05-06,hedge_rebalance,futures,IM2505,1.0,6059.6,200.0,1211920.0,0.0,delta_rebalance
2025-05-12,roll_close,futures,IM2505,-13.0,6151.6,200.0,15994160.0,0.0,futures_roll
2025-05-12,roll_open,futures,IM2506,13.0,6037.0,200.0,15696200.0,0.0,futures_roll
2025-05-23,hedge_rebalance,futures,IM2506,-1.0,5872.0,200.0,1174400.0,0.0,delta_rebalance
2025-05-26,hedge_rebalance,futures,IM2506,1.0,5925.0,200.0,1185000.0,0.0,delta_rebalance
2025-05-28,hedge_rebalance,futures,IM2506,-1.0,5899.0,200.0,1179800.0,0.0,delta_rebalance
2025-05-29,hedge_rebalance,futures,IM2506,1.0,6031.0,200.0,1206200.0,0.0,delta_rebalance
2025-06-05,hedge_rebalance,futures,IM2506,1.0,6101.6,200.0,1220320.0,0.0,delta_rebalance
2025-06-13,hedge_rebalance,futures,IM2506,-1.0,6084.2,200.0,1216840.0,0.0,delta_rebalance
2025-06-16,roll_close,futures,IM2506,-13.0,6127.4,200.0,15931240.0,0.0,futures_roll
2025-06-16,roll_open,futures,IM2507,13.0,6037.2,200.0,15696719.999999998,0.0,futures_roll
2025-06-16,hedge_rebalance,futures,IM2507,1.0,6037.2,200.0,1207440.0,0.0,delta_rebalance
2025-06-19,hedge_rebalance,futures,IM2507,-1.0,5971.2,200.0,1194240.0,0.0,delta_rebalance
2025-06-24,hedge_rebalance,futures,IM2507,1.0,6134.2,200.0,1226840.0,0.0,delta_rebalance
2025-06-30,hedge_rebalance,futures,IM2507,1.0,6283.0,200.0,1256600.0,0.0,delta_rebalance
2025-07-08,hedge_rebalance,futures,IM2507,1.0,6379.8,200.0,1275960.0,0.0,delta_rebalance
2025-07-14,roll_close,futures,IM2507,-16.0,6442.2,200.0,20615040.0,0.0,futures_roll
2025-07-14,roll_open,futures,IM2508,16.0,6373.4,200.0,20394880.0,0.0,futures_roll
2025-07-17,hedge_rebalance,futures,IM2508,1.0,6466.0,200.0,1293200.0,0.0,delta_rebalance
2025-07-21,hedge_rebalance,futures,IM2508,1.0,6535.6,200.0,1307120.0,0.0,delta_rebalance
2025-07-24,hedge_rebalance,futures,IM2508,1.0,6675.8,200.0,1335160.0,0.0,delta_rebalance
2025-07-25,hedge_rebalance,futures,IM2508,1.0,6668.2,200.0,1333640.0,0.0,delta_rebalance
2025-07-29,hedge_rebalance,futures,IM2508,2.0,6731.0,200.0,2692400.0,0.0,delta_rebalance
2025-07-30,hedge_rebalance,futures,IM2508,-7.0,6675.6,200.0,9345840.0,0.0,delta_rebalance
2025-07-31,hedge_rebalance,futures,IM2508,1.0,6612.2,200.0,1322440.0,0.0,delta_rebalance
2025-08-06,hedge_rebalance,futures,IM2508,-1.0,6834.4,200.0,1366880.0,0.0,delta_rebalance
2025-08-08,hedge_rebalance,futures,IM2508,1.0,6810.2,200.0,1362040.0,0.0,delta_rebalance
2025-08-11,roll_close,futures,IM2508,-16.0,6925.6,200.0,22161920.0,0.0,futures_roll
2025-08-11,roll_open,futures,IM2509,16.0,6851.2,200.0,21923840.0,0.0,futures_roll
2025-08-11,hedge_rebalance,futures,IM2509,-1.0,6851.2,200.0,1370240.0,0.0,delta_rebalance
2025-08-13,hedge_rebalance,futures,IM2509,-2.0,7001.8,200.0,2800720.0,0.0,delta_rebalance
2025-08-14,hedge_rebalance,futures,IM2509,2.0,6929.2,200.0,2771680.0,0.0,delta_rebalance
2025-08-15,hedge_rebalance,futures,IM2509,-3.0,7086.2,200.0,4251720.0,0.0,delta_rebalance
2025-08-18,hedge_rebalance,futures,IM2509,-4.0,7184.4,200.0,5747520.0,0.0,delta_rebalance
2025-08-20,hedge_rebalance,futures,IM2509,-2.0,7276.0,200.0,2910400.0,0.0,delta_rebalance
2025-08-21,hedge_rebalance,futures,IM2509,1.0,7202.2,200.0,1440440.0,0.0,delta_rebalance
2025-08-22,hedge_rebalance,futures,IM2509,-3.0,7348.6,200.0,4409160.000000001,0.0,delta_rebalance
2025-08-25,hedge_rebalance,futures,IM2509,-3.0,7412.2,200.0,4447320.0,0.0,delta_rebalance
2025-08-26,hedge_rebalance,futures,IM2509,-1.0,7415.4,200.0,1483080.0,0.0,delta_rebalance
2025-08-27,hedge_rebalance,futures,IM2509,1.0,7287.2,200.0,1457440.0,0.0,delta_rebalance
2025-08-28,hedge_rebalance,futures,IM2509,-1.0,7363.2,200.0,1472640.0,0.0,delta_rebalance
